nameLabel,seriesLabel,plateformLabel,pub_year,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Mass Effect,Q16267378,Xbox 360,2008,Edge of Reality,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2012,Edge of Reality,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2012,Edge of Reality,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2008,Demiurge Studios,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2008,Demiurge Studios,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2012,Demiurge Studios,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Mass Effect,Q16267378,Xbox 360,2012,Demiurge Studios,http://masseffect.bioware.com/me1,Mature 17+,PEGI 18,,edfce04c-a732-3d3e-a05d-04fa8cf9b72d
Halo: Combat Evolved,Halo,Xbox 360,2001,Bungie Studios,http://halo.bungie.net/projects/Halo/,Mature 17+,PEGI 16,,
Halo: Combat Evolved,Halo,Xbox 360,2001,Gearbox Software,http://halo.bungie.net/projects/Halo/,Mature 17+,PEGI 16,,
Grand Theft Auto IV,Grand Theft Auto,Xbox 360,2008,Rockstar North,http://www.rockstargames.com/IV/,Mature 17+,PEGI 18,,
Grand Theft Auto IV,Grand Theft Auto,Xbox 360,2009,Rockstar North,http://www.rockstargames.com/IV/,Mature 17+,PEGI 18,,
Grand Theft Auto IV,Grand Theft Auto,Xbox 360,2008,Rockstar Toronto,http://www.rockstargames.com/IV/,Mature 17+,PEGI 18,,
Grand Theft Auto IV,Grand Theft Auto,Xbox 360,2009,Rockstar Toronto,http://www.rockstargames.com/IV/,Mature 17+,PEGI 18,,
Clannad,,Xbox 360,2004,Key,,,,,
Clannad,,Xbox 360,2004,Visual Art's,,,,,
Chrome Hounds,,Xbox 360,2006,From Software,,Teen,PEGI 12,,
Lego Batman 2: DC Super Heroes,,Xbox 360,2013,Traveller's Tales,,Everyone 10+,PEGI 7,,
Memories Off: Yubikiri no Kioku,Q843681,Xbox 360,2010,5pb.,,,,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Xbox 360,2007,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Dishonored,,Xbox 360,2012,Arkane Studios,http://www.dishonored.com/,Mature 17+,PEGI 18,16770803w,
Dishonored,,Xbox 360,2012,Arkane Studios,http://www.dishonored.com/,Mature 17+,PEGI 18,16770803w,
Dishonored,,Xbox 360,2012,Arkane Studios,http://www.dishonored.com/,Mature 17+,PEGI 18,16770803w,
The Elder Scrolls V: Skyrim,The Elder Scrolls,Xbox 360,2011,Bethesda Game Studios,http://www.elderscrolls.com/skyrim,Mature 17+,PEGI 18,,0a578ea0-a2ed-4dca-91dc-2b1b77cef1d6
Left 4 Dead,Left 4 Dead,Xbox 360,2008,Valve Corporation,http://www.l4d.com/,Mature 17+,PEGI 18,,
A.R.E.S.: Extinction Agenda,,Xbox 360,2010,,http://ares.x10studio.com/,Rating Pending,,,
Terraria,,Xbox 360,2011,505 Games,http://terraria.org/,,PEGI 12,,b25f12b8-9661-4cf4-9bfa-95456e5d7a72
Terraria,,Xbox 360,2011,Engine Software,http://terraria.org/,,PEGI 12,,b25f12b8-9661-4cf4-9bfa-95456e5d7a72
Terraria,,Xbox 360,2011,Q20747389,http://terraria.org/,,PEGI 12,,b25f12b8-9661-4cf4-9bfa-95456e5d7a72
MicroBot,,Xbox 360,2010,Naked Sky Entertainment,http://www.microbotgame.com,Everyone,,,
Far Cry,Far Cry,Xbox 360,2004,Crytek,http://www.farcrygame.com,Mature 17+,PEGI 16,,
Mushihime-Sama,,Xbox 360,2004,Cave,,,,,
Mushihime-Sama,,Xbox 360,2015,Cave,,,,,
Street Fighter X Tekken,Street Fighter,Xbox 360,2012,Dimps,http://www.streetfighter.com/es/sfxtk/,Teen,PEGI 12,,
Prince of Persia,Prince of Persia,Xbox 360,2008,Ubisoft Montréal,,Teen,PEGI 12,,
Test Drive Unlimited,Test Drive,Xbox 360,2006,Eden Games,http://www.testdriveunlimited.com,Everyone 10+,PEGI 12,,
Dragons,,Xbox 360,2010,Étranges Libellules,http://www.howtotrainyourdragongame.com/,Everyone 10+,PEGI 7,,
Harry Potter et le Prince de sang-mêlé,Q4040432,Xbox 360,2009,Electronic Arts,http://www.harrypotter.ea.com,Everyone 10+,PEGI 16,,
Hitman: Absolution,Hitman,Xbox 360,2012,IO Interactive,http://www.hitman.com,Mature 17+,PEGI 18,,
Divinity II,,Xbox 360,2009,Larian Studios,http://www.divinity2.com/,,,,6736928a-7cbe-4203-8b92-6967418db20c
State of Decay,,Xbox 360,2013,Undead Labs,http://undeadlabs.com/about-state-of-decay,Mature 17+,PEGI 18,,a7e7d38c-9cc0-4b47-b84e-93d669a776f3
Halo 3,Halo,Xbox 360,2007,Bungie Studios,http://halo.bungie.net/projects/halo3/default.aspx,Mature 17+,PEGI 16,,
Halo 3,Halo,Xbox 360,2007,Bungie Studios,http://halo.bungie.net/projects/halo3/default.aspx,Mature 17+,PEGI 16,,
Halo 3,Halo,Xbox 360,2007,Bungie Studios,http://halo.bungie.net/projects/halo3/default.aspx,Mature 17+,PEGI 16,,
FIFA 12,FIFA Football,Xbox 360,2011,EA Canada,http://fifa.easports.com,Everyone,PEGI 3,,
FIFA 13,FIFA Football,Xbox 360,2012,EA Canada,http://fifa.easports.com,Everyone,PEGI 3,,
Captain America : Super Soldat,,Xbox 360,2011,High Voltage Software,http://www.sega.com/captainamerica/us/index.html,Everyone 10+,,,
Captain America : Super Soldat,,Xbox 360,2011,Griptonite Games,http://www.sega.com/captainamerica/us/index.html,Everyone 10+,,,
Captain America : Super Soldat,,Xbox 360,2011,Next Level Games,http://www.sega.com/captainamerica/us/index.html,Everyone 10+,,,
Far Cry 3,Far Cry,Xbox 360,2012,Red Storm Entertainment,http://far-cry.ubi.com/far-cry-3/en-US/,Mature 17+,PEGI 18,,
Far Cry 3,Far Cry,Xbox 360,2012,Ubisoft Shanghai,http://far-cry.ubi.com/far-cry-3/en-US/,Mature 17+,PEGI 18,,
Far Cry 3,Far Cry,Xbox 360,2012,Ubisoft Montréal,http://far-cry.ubi.com/far-cry-3/en-US/,Mature 17+,PEGI 18,,
Far Cry 3,Far Cry,Xbox 360,2012,Massive Entertainment,http://far-cry.ubi.com/far-cry-3/en-US/,Mature 17+,PEGI 18,,
Banjo-Kazooie: Nuts & Bolts,Banjo-Kazooie,Xbox 360,2008,Rare,http://www.banjo-kazooie.com/,Everyone 10+,PEGI 7,,
Bastion,,Xbox 360,2011,Supergiant Games,http://www.supergiantgames.com/games/bastion/,Everyone 10+,PEGI 12,,f8f33c9d-b938-43d6-a1dd-fc4010bee8c6
Bastion,,Xbox 360,2011,Supergiant Games,http://www.supergiantgames.com/games/bastion/,Everyone 10+,PEGI 12,,f8f33c9d-b938-43d6-a1dd-fc4010bee8c6
Bastion,,Xbox 360,2011,Supergiant Games,http://www.supergiantgames.com/games/bastion/,Everyone 10+,PEGI 12,,f8f33c9d-b938-43d6-a1dd-fc4010bee8c6
Bastion,,Xbox 360,2012,Supergiant Games,http://www.supergiantgames.com/games/bastion/,Everyone 10+,PEGI 12,,f8f33c9d-b938-43d6-a1dd-fc4010bee8c6
Bastion,,Xbox 360,2012,Supergiant Games,http://www.supergiantgames.com/games/bastion/,Everyone 10+,PEGI 12,,f8f33c9d-b938-43d6-a1dd-fc4010bee8c6
Battlefield 1943,Battlefield,Xbox 360,2009,Digital Illusions Creative Entertainment,http://www.battlefield1943.com/,Teen,PEGI 16,,
Crysis 2,Crysis (série),Xbox 360,2011,Crytek,http://www.crysis.com/us/crysis-2,Mature 17+,PEGI 16,,
Crysis 2,Crysis (série),Xbox 360,2011,Crytek,http://www.crysis.com/us/crysis-2,Mature 17+,PEGI 16,,
Crysis 2,Crysis (série),Xbox 360,2011,Crytek,http://www.crysis.com/us/crysis-2,Mature 17+,PEGI 16,,
Crysis 2,Crysis (série),Xbox 360,2011,Crytek,http://www.crysis.com/us/crysis-2,Mature 17+,PEGI 16,,
Crysis 2,Crysis (série),Xbox 360,2011,Crytek,http://www.crysis.com/us/crysis-2,Mature 17+,PEGI 16,,
Tekken Tag Tournament 2,Tekken,Xbox 360,2011,Namco Bandai Games,http://www.tekken.com,Teen,PEGI 16,,
Battlefield: Bad Company 2,Battlefield,Xbox 360,2010,Digital Illusions Creative Entertainment,http://www.battlefieldbadcompany2.com/,Mature 17+,PEGI 16,,
Battlefield: Bad Company 2,Battlefield,Xbox 360,2010,Digital Illusions Creative Entertainment,http://www.battlefieldbadcompany2.com/,Mature 17+,PEGI 16,,
Battlefield: Bad Company 2,Battlefield,Xbox 360,2010,Digital Illusions Creative Entertainment,http://www.battlefieldbadcompany2.com/,Mature 17+,PEGI 16,,
Battlefield: Bad Company 2,Battlefield,Xbox 360,2010,Digital Illusions Creative Entertainment,http://www.battlefieldbadcompany2.com/,Mature 17+,PEGI 16,,
Battlefield: Bad Company 2,Battlefield,Xbox 360,2010,Digital Illusions Creative Entertainment,http://www.battlefieldbadcompany2.com/,Mature 17+,PEGI 16,,
Assassin's Creed: Brotherhood,Assassin's Creed,Xbox 360,2010,Ubisoft Montréal,https://www.ubisoft.com/en-us/game/assassins-creed-brotherhood/,Mature 17+,PEGI 18,,930740e5-5286-4690-912e-24e775d4093f
Final Fantasy XI,Final Fantasy,Xbox 360,2002,Square,http://www.playonline.com/ff11eu/,Teen,PEGI 12,,
Tom Clancy's Splinter Cell: Double Agent,Tom Clancy's Splinter Cell,Xbox 360,2006,Ubisoft Shanghai,,Mature 17+,PEGI 18,,74d35fc9-ec19-3556-979d-7da51e3be734
Black (jeu vidéo),,Xbox 360,2006,Criterion Games,,Mature 17+,PEGI 16,,
Blur (jeu vidéo),,Xbox 360,2010,Bizarre Creations,http://www.blurgame.com,Everyone 10+,PEGI 12,,
Blur (jeu vidéo),,Xbox 360,2010,Bizarre Creations,http://www.blurgame.com,Everyone 10+,PEGI 12,,
Borderlands 2,Borderlands,Xbox 360,2012,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Aspyr,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Gearbox Software,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2012,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands 2,Borderlands,Xbox 360,2014,Iron Galaxy Studios,https://borderlandsthegame.com/agegate?ref=%2Fgame%2Fborderlands-2,Mature 17+,PEGI 18,,2d96b2c3-ba6b-49da-8d3b-d320b192c2d1
Borderlands (jeu vidéo),Borderlands,Xbox 360,2009,Feral Interactive,http://www.borderlandsthegame.com/,Mature 17+,PEGI 18,,6bf26a4c-6702-4f32-af64-4f2a2ae0d68b
Borderlands (jeu vidéo),Borderlands,Xbox 360,2009,Gearbox Software,http://www.borderlandsthegame.com/,Mature 17+,PEGI 18,,6bf26a4c-6702-4f32-af64-4f2a2ae0d68b
Batman: Arkham City,Q13415681,Xbox 360,2011,Rocksteady Studios,http://www.batmanarkhamcity.com/,Teen,PEGI 16,,5dc58b86-b3de-492d-bb49-793429620596
G.I. Joe: The Rise of Cobra,,Xbox 360,2009,Double Helix Games,,,,,
Quake 4,Quake,Xbox 360,2005,Raven Software,http://bethsoft.com/en-us/games/quake_4,Mature 17+,PEGI 18,,
Ilomilo,,Xbox 360,2010,SouthEnd interactive,,Everyone,PEGI 3,,
BioShock 2,Q4914658,Xbox 360,2010,2K Marin,http://www.bioshock2game.com/,Mature 17+,PEGI 18,,
F.E.A.R.,FEAR,Xbox 360,2005,Monolith Productions,http://www.whatisfear.com/,Mature 17+,PEGI 18,,
Canis Canem Edit,,Xbox 360,2006,Rockstar Vancouver,http://www.rockstargames.com/bully/home/,Teen,PEGI 16,,
Silent Hill 3,Silent Hill,Xbox 360,2003,Konami,http://www.konami.jp/gs/game/sh3/,Mature 17+,PEGI 18,,
Crash Bandicoot : la Vengeance de Cortex,Crash Bandicoot,Xbox 360,2012,Traveller's Tales,,Everyone,PEGI 3,,
Crash of the Titans,Crash Bandicoot,Xbox 360,2007,Radical Entertainment,http://village.crashbandicoot.com/splash/,Everyone,PEGI 7,,
Catherine,,Xbox 360,2011,Atlus,http://catherinethegame.com,Mature 17+,PEGI 18,,2f4b916f-6949-48ff-b5d0-1a9542178d87
Portal 2,Série Portal,Xbox 360,2011,Valve Corporation,http://www.thinkwithportals.com,Everyone 10+,PEGI 12,,
Need for Speed: The Run,Need for Speed,Xbox 360,2011,EA Black Box,http://www.needforspeed.com/therun,Teen,PEGI 7,,
Need for Speed: The Run,Need for Speed,Xbox 360,2011,EA Black Box,http://www.needforspeed.com/therun,Teen,PEGI 16,,
Halo: Reach,Halo,Xbox 360,2010,Bungie Studios,http://halo.bungie.net/projects/reach/default.aspx,Mature 17+,PEGI 16,,b548c243-5630-459b-9d74-bb258ed8f393
Clive Barker's Jericho,,Xbox 360,2007,MercurySteam Entertainment,,Mature 17+,PEGI 18,,
Dirt 3,Colin McRae Rally,Xbox 360,2011,Codemasters,http://www.codemasters.com/us/dirt3/360/,Teen,PEGI 12,,
Metal Gear Solid 2: Sons of Liberty,Metal Gear,Xbox 360,2001,Konami,http://www.konami.jp/gs/game/mgs2/,Mature 17+,PEGI 16,,
Tom Clancy's Splinter Cell: Conviction,Tom Clancy's Splinter Cell,Xbox 360,2010,Ubisoft Montréal,,Mature 17+,PEGI 18,,
Guilty Gear 2: Overture,Guilty Gear,Xbox 360,2007,Arc System Works,,Teen,PEGI 12,,
Mass Effect 2,Mass Effect,Xbox 360,2010,BioWare,http://masseffect.bioware.com/me2,Mature 17+,PEGI 18,,
Mass Effect 2,Q16267378,Xbox 360,2010,BioWare,http://masseffect.bioware.com/me2,Mature 17+,PEGI 18,,
FIFA 07,FIFA Football,Xbox 360,2006,EA Canada,http://www.ea.com/uk/fifa-07,Everyone,PEGI 3,,
Supreme Commander,,Xbox 360,2007,Gas Powered Games,http://www.supremecommander.com/,Everyone 10+,PEGI 12,,dd818bf1-1042-3d5a-8ca6-d13e34d5b4bf
Gears of War 2,Gears of War,Xbox 360,2008,Epic Games,http://gearsofwar.com/,Mature 17+,PEGI 18,,
Dead Space,Q1180862,Xbox 360,2008,Visceral Games,http://www.deadspacegame.com/,Mature 17+,PEGI 18,,
Spider-Man : Dimensions,,Xbox 360,2010,Beenox,http://spidermandimensions.marvel.com/#/home,,PEGI 16,,
Splatterhouse,Splatterhouse,Xbox 360,2010,Q4949090,http://www.splatterhousegame.com,Mature 17+,PEGI 18,,
Forza Motorsport 2,Forza Motorsport,Xbox 360,2007,Turn 10 Studios,http://www.forzamotorsport.net/,Everyone,PEGI 3,,
Amy (jeu vidéo),,Xbox 360,2012,VectorCell,http://www.amy-thegame.com/chargement.html,,,,
Sniper Elite V2,,Xbox 360,2012,Rebellion Developments,http://sniperelitev2.com/,Mature 17+,PEGI 16,,
FIFA 09,FIFA Football,Xbox 360,2008,EA Canada,,Everyone,PEGI 3,,
Ridge Racer 6,Ridge Racer,Xbox 360,2005,Namco,,,,,
Warriors: Legends of Troy,,Xbox 360,2011,Tecmo Koei Holdings,http://www.troy-game.com/top.php,Mature 17+,PEGI 18,,
Of Orcs and Men,,Xbox 360,2012,Cyanide,http://oforcsandmen.com/,Rating Pending,,,
Viva Piñata,,Xbox 360,2006,Rare,http://www.vivapinata.com,Everyone,PEGI 3,,
Street Fighter IV,Street Fighter,Xbox 360,2008,Capcom,http://www.streetfighter.com,Teen,PEGI 12,,
Street Fighter IV,Street Fighter,Xbox 360,2008,Capcom,http://www.streetfighter.com,Teen,PEGI 12,,
Street Fighter IV,Street Fighter,Xbox 360,2008,Dimps,http://www.streetfighter.com,Teen,PEGI 12,,
Street Fighter IV,Street Fighter,Xbox 360,2008,Dimps,http://www.streetfighter.com,Teen,PEGI 12,,
Tomb Raider: Underworld,Tomb Raider,Xbox 360,2008,Crystal Dynamics,http://www.tombraider.com,Teen,PEGI 16,,
Tomb Raider: Underworld,Tomb Raider,Xbox 360,2008,Crystal Dynamics,http://www.tombraider.com,Teen,PEGI 16,,
Tomb Raider: Underworld,Tomb Raider,Xbox 360,2009,Crystal Dynamics,http://www.tombraider.com,Teen,PEGI 16,,
Tomb Raider: Underworld,Tomb Raider,Xbox 360,2009,Crystal Dynamics,http://www.tombraider.com,Teen,PEGI 16,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
The Witcher 2: Assassins of Kings,Q18935909,Xbox 360,2011,CD Projekt RED,http://www.thewitcher.com/,Mature 17+,PEGI 18,,
Prince of Persia : Les Sables oubliés,Prince of Persia,Xbox 360,2010,Ubisoft Montréal,,Teen,PEGI 16,,7cad7b45-4eb0-43f7-9980-b82ea53fe349
F1 2010,jeu vidéo de Formule 1,Xbox 360,2010,Codemasters,http://www.formula1-game.com,Everyone,PEGI 3,,
Need for Speed: Hot Pursuit,Need for Speed,Xbox 360,2010,Criterion Games,http://hotpursuit.needforspeed.com/,Everyone 10+,PEGI 7,,
Devil May Cry 3 : L'Éveil de Dante,Devil May Cry,Xbox 360,2005,Capcom,http://www.capcom.co.jp/devil3/,Mature 17+,PEGI 16,,
