id,titre,description,date
16927221,Ranko Tsukigime's longest day : jeu vidéo,Édité par Namco Bandai Europe,2014-01
17041706,"Hearthstone, heroes of Warcraft : jeu vidéo",Jeu de stratégie en ligne,2014-03
16592987,Romancing Sa-Ga 2 : jeu vidéo,Édité par Squaresoft,1993-12
16657048,X-COM : jeu vidéo,"Premier épisode édité par MicroProse, puis plusieurs éditeurs se sont succédés jusqu'à la reprise de la licence par 2K games en 2012",1994
16657735,Madagascar : jeu vidéo,"Série de jeux vidéo. - Inspiré de la série cinématographique ""Madagascar""",2005
17076378,Shārokku Hōmuzu no tantei kōza : jeu vidéo,"Édité par différents éditeurs suivant les titres, les régions et les supports",1991
16599406,Age of empires : jeu vidéo,Série de jeux vidéo,1997
16664609,Devil may cry : jeu vidéo,Série de jeux vidéo,2001
17101382,TrackMania : jeu vidéo,Série de jeux vidéo,2003
17108980,Assassin's creed chronicles : jeu vidéo,Série de jeux vidéo,2015
16999161,Nancy Drew : jeu vidéo,Édité par Her interactive sur PC et par Majesco ou THQ sur Nintendo DS,1998
16564049,Battlefield : jeu vidéo,Édité par Electronic arts,2002
17700599,Star wars : jeu vidéo,"Édité par Atari, Inc. (sur borne d'arcade), Brøderbund en Amérique du Nord et Domark en Europe",1983-05
17700599,Star wars : jeu vidéo,"Jeu sorti d'abord sur borne d'arcade puis porté sur diverses consoles et ordinateurs en 1983 et 1984 (Atari 2600, Atari 5200, famille Atari 8-bit, ColecoVision et Commodore 64) puis en 1987 ( Amiga, Atari ST, Amstrad CPC, ZX Spectrum, Acorn Electron, BBC Micro et Enterprise 64) et 1988 (Apple II, Macintosh, Commodore 64 et MS-DOS)",1983-05
17703612,Doody : jeu vidéo,Édité par Floppy international,1991
17703624,Rush hour : jeu vidéo,Édité par Floppy international,1996
17703691,Leisure suit Larry : jeu vidéo,Édité par Sierra puis divers éditeurs suivant les plateformes et les régions,1987
17048034,Builderland : jeu vidéo,Jeu d'arcade ; jeu de stratégie,1990
16683940,Silent hunter : jeu vidéo,Série de jeux vidéo,1996
16683940,Silent hunter : jeu vidéo,Premier épisode édité par Strategic simulations. Licence reprise par Ubisoft en 2001,1996
16775669,Monument builders : jeu vidéo,Édité par différents éditeurs suivant régions et plate-formes,2011
17012924,The7th guest : jeu vidéo,Édité par Virgin interactive,1993
16706183,Virtua cop : jeu vidéo,Série de jeux vidéo,1994
16723346,Victorious : jeu vidéo,Édité par D3 publisher,2011
16994003,Baldur's gate. Bhaalspawn saga : jeu vidéo,Édité par Black isle studio et Interplay entertainment,1998
17002055,Safari simulator : jeu vidéo,Jeu d'action,2012-08
17006799,Shining force. Resurrection of the dark dragon : jeu vidéo,"Édité par Sega Europe et THQ en Europe, Sega et Atlus en Amérique du Nord, et Sega au Japon",2004-04
16703900,Ecco the dolphin : jeu vidéo,Série de jeux vidéo,1992
16704465,Street fighter : jeu vidéo,Édité par Capcom,1987-08
16704465,Street fighter : jeu vidéo,Série de jeux vidéos,1987-08
16636703,Crazy taxi : jeu vidéo,Édité par Sega,1999
16705871,Flicky : jeu vidéo,"Première sortie sur support au Japon et en Europe, 1984",1984-09
16706022,Golden axe III : jeu vidéo,Jeu d'action,1993-06
16590588,Wipeout : jeu vidéo,"Premiers épisodes édités par Psygnosis sauf ""Wipeout 64"" par Midway games, licence reprise par Sony computer entertainment depuis 2002",1995
17005343,Out run : jeu vidéo,Édité par Sega,1986
17005648,Marvel vs. Capcom : jeu vidéo,Série de jeux vidéo. - Inspiré des personnages des univers Marvel et Capcom,1996
17131575,"Warmonger, operation downtown destruction : jeu vidéo",Édité par NetDevil,2007-10
17136524,"Wave race 64, Kawasaki jet ski : jeu vidéo","Jeu de simulation sportive ; jeu de pilotage. - Intitulé ""Wave race 64"" en Amérique du Nord et en Europe",1996-09
17136593,Wave race : jeu vidéo,Série de jeux vidéo,1992
17126979,Yoshi : jeu vidéo,Édité par Nintendo,1991
16996668,Warhammer : jeu vidéo,Édité par Gremlin interactive puis de nombreux éditeurs suivant les titres,1991
16992436,Guilty gear : jeu vidéo,Série de jeux vidéo,1998
16993812,Makai senki disugaia : jeu vidéo,Édité par Nippon Ichi Software et Koei,2003
16693542,Sakura taisen : jeu vidéo,Série de jeux vidéo,1996
17087636,Thunderhawk AH-73M : jeu vidéo,Édité par Core design,1992
16993902,Crazy cars : jeu vidéo,Série de jeux vidéo,1997
16991604,Silent scope : jeu vidéo,Série de jeux vidéo,1999
16693354,Love Hina : jeu vidéo,Série de jeux vidéo,2000
16693653,Lunar : jeu vidéo,Série de jeux vidéo,1992
16697978,S.T.A.L.K.E.R. : jeu vidéo,Série de jeux vidéo,2007
16627659,Resistance. Jinrui bosturaku no hi : jeu vidéo,Jeu d'action,2006-11
16990998,FIFA manager : jeu vidéo,Série de jeux vidéo,2001
16623792,Sniper ghost warrior : jeu vidéo,Édité par City interactive,2010-06
16628192,Kung-fu high impact : jeu vidéo,Jeu d'action,2011-11
16579360,Ben 10 ultimate alien. Cosmic destruction : jeu vidéo,"Jeu d'action. - Inspiré de la série télévisée d'animation : ""Ben 10 ultimate alien""",2010-10
16595807,"Global ops, commando Lybia : jeu vidéo",Édité par BitComposer games,2011
16654374,Aliens. Infestation : jeu vidéo,Jeu d'action,2011-09
16654407,CRUSH 3D : jeu vidéo,Édité par Sega,2012-01
16635152,Binary domain : jeu vidéo,Édité par SEGA,2012-02
16635630,"Rulers of nations, geo-political simulator 2 : jeu vidéo",Jeu de stratégie,2010-09
16635692,"Élections 2012, en route pour l'Élysée : jeu vidéo",Édité par Eversim,2012-02
16661137,Madden NFL 13 : jeu vidéo,Jeu de simulation sportive,2012-08
16661712,Iskusstvo vojny. Afrika 1943 : jeu vidéo,"Jeu de stratégie. - En dehors de la Russie, l'épisode est lié à la série ""Theatre of war""",2009-04
16712690,Mario tennis open : jeu vidéo,Édité par Nintendo,2012-05
16723887,"Kilari. Na-san, mon meilleur ami : jeu vidéo","Jeu d'arcade. - Intitulé ""Kilari. Na-san, mon meilleur ami"" en France. - Inspiré de la bande dessinée de An Nakahara",2006-12
17134758,Wave race. Blue storm : jeu vidéo,Édité par Nintendo,2001-09
16692323,Course à la fortune : jeu vidéo,"Jeu d'action. - Intitulé ""Fortune street"" en Amérique du Nord et ""Boom street"" en Europe""",2011-12
16694347,Mario party 9 : jeu vidéo,Édité par Nintendo co.,2012-03
16694841,Hitman. Absolution : jeu vidéo,Jeu d'action ; jeu d'aventure,2012-11
16653830,"Stunt flyer, hero of the skies : jeu vidéo",Édité par Just a game,2011-10
16738767,Crackdown : jeu vidéo,Édité par Microsoft corporation,2007-02
16761876,Monster high. Ghoul spirit : jeu vidéo,"Jeu de simulation de vie. - Inspiré de l'univers des poupées créées par Mattel. - Intitulé ""Monster High. Lycée d'enfer"" en France",2011-10
16772643,Blake et Mortimer. Les tables de Babylone : jeu vidéo,Première sortie en France,2012-11
16712188,"Family party, 30 great games. Obstacle arcade : jeu vidéo","Jeu d'arcade. - Intitulé ""Simple series for Wii U, vol. 1 : the family party"" au Japon",2012-11
16715878,Atsumete! Kābī : jeu vidéo,Jeu d'arcade,2011-04
16720163,Monster 4 x 4 3D : jeu vidéo,Édité par Ubisoft entertainment,2012-06
17002925,Killer7 : jeu vidéo,Jeu d'action,2005-06
16707395,"Your shape, fitness evolved 2013 : jeu vidéo",Jeu de développement personnel,2012-11
16705459,Diggs Nightcrawler : jeu vidéo,Jeu d'action ; jeu d'aventure,2013-05
16705520,"Just dance, best of : jeu vidéo","Jeu de rythme. - Intitulé ""Just dance, greatest hits"" sur Xbox 360",2012-03
16992137,Dracula. 4. The shadow of the dragon : jeu vidéo,Édité par Anuman interactive,2013-06
16691310,Inazuma irebun. Sutoraikāzu : jeu vidéo,Édité par Level 5,2011-07
16694101,DanceStar party hits : jeu vidéo,Édité par Sony computer entertainment Europe,2012-10
16913398,Bangai-O : jeu vidéo,Sortie en Europe en octobre 2000,1999-12
16752440,Gears of war. Judgment : jeu vidéo,Jeu d'action,2013-03
16756507,Docteur Lautrec et les chevaliers oubliés : jeu vidéo,Édité par Konami digital entertainment,2011-07
16759944,Flower : jeu vidéo,Édité par Sony computer entertainment Europe,2009-02
16900226,I am alive : jeu vidéo,Édité par Ubisoft,2012-03
16775778,"Open sea fishing, the simulation : jeu vidéo",Édité par Wendros en Europe et Just for games en France,2010-11
16777083,"Port Royale 3, pirates & merchants : jeu vidéo","Jeu de gestion. - Intitulé ""Port Royale 3"" au Japon",2012-05
16778137,Grand theft auto V : jeu vidéo,Édité par Take-Two interactive,2013-09
17008494,KGB : jeu vidéo,"Jeu d'aventure. - La version contenant des vidéos additionnelles sortie en 1995 en Europe et en Amérique du Nord est intitulée ""Conspiracy""",1992
16717187,Asphalt. Injection : jeu vidéo,Édité par Konami au Japon et Ubisoft dans les autres régions,2011-12
16737945,Blue dragon : jeu vidéo,Édité par Microsoft studios,2006-12
17002876,Super monkey ball 2 : jeu vidéo,Jeu d'action,2002-08
16695575,Wreck-it Ralph : jeu vidéo,Édité par Activision publishing,2012-10
16752440,Gears of war. Judgment : jeu vidéo,Edité par Microsoft game studios,2013-03
16756377,Kilari. Deviens une star : jeu vidéo,Édité par Konami Digital entertainment,2007-07
16974313,Tales of Graces : jeu vidéo,Édité par Namco Bandai games,2009-12
16761679,Tomb raider : jeu vidéo,"Jeu d'action ; jeu d'aventure. - ""Tomb raider, definitive edition"" est la version sortie en janvier 2014 en Europe, augmentée de tous les contenus téléchargeables et disponible sur PS4 et Xbox One",2013-03
16770398,The elder scrolls. V. Skyrim : jeu vidéo,Édité par Bethesda softworks,2011-11
16775622,Monument builders. Notre-Dame de Paris : jeu vidéo,Édité par Anuman interactive pour plate-formes mobiles et Just for games sur support en Europe,2012-12
16776957,Anna : jeu vidéo,"Jeu d'aventure. - Une nouvelle édition avec contenu additionnel et graphismes améliorés est sortie en avril 2013 sous le titre ""Anna, extended edition""",2012-07
16715723,"Call of duty. Black ops, declassified : jeu vidéo",Édité par Activision,2012-11
16737887,BioShock infinite : jeu vidéo,Jeu d'action ; jeu d'aventure,2013-03
16737887,BioShock infinite : jeu vidéo,Édité par 2K games,2013-03
17004677,Redneck rampage : jeu vidéo,Jeu d'action,1997-04
17005869,"RockMan X, command mission : jeu vidéo","Jeu de rôle. - Intitulé ""Mega man X, command mission"" en Amérique du Nord et en Europe",2004-07
16687643,Medal of honor. Warfighter : jeu vidéo,Édité par Electronic arts,2012-10
16690160,"Pandora no tō, kimi no moto e kaeru made : jeu vidéo",Jeu d'action ; jeu de rôle,2011-05
16692385,Sports champions 2 : jeu vidéo,Jeu de simulation sportive,2012-10
16618438,Les chevaliers du zodiaque : jeu vidéo,Édité par Bandai (devenu Namco Bandai games en 2006),1987
16626098,18 wheels of steel : jeu vidéo,Édité par Valusoft,2002
16629430,Majikaru Tarurūto-kun : jeu vidéo,Série de jeux vidéo,1991
16920325,Jurassic Park : jeu vidéo,Édité par différents éditeurs suivant les jeux et plateformes,1993
16962051,Trials : jeu vidéo,Édité par Ubisoft,2000
16963081,Phantasy star : jeu vidéo,"Sortie en Amérique du Nord et en Europe, 1988",1987-12
16963317,Ristar : jeu vidéo,"Jeu d'action. - Intitulé ""Ristar, the shooting star"" au Japon",1995-02
16964104,Vermilion : jeu vidéo,Édité par SEGA,1989-12
16965075,Fade to black : jeu vidéo,Édité par Electronic arts,1995
16965076,Flashback : jeu vidéo,Série de jeux vidéo,1992
16968489,Starglider : jeu vidéo,Jeu de simulation,1986
16972849,Spy hunter : jeu vidéo,Série de jeux vidéo,1983
16974109,Mortal kombat : jeu vidéo,Série de jeux vidéo,1992-08
16604866,Puyo puyo : jeu vidéo,Série de jeux vidéo,1991
16633149,Mother : jeu vidéo,Édité par Nintendo,1989-07
16633810,Diablo : jeu vidéo,Série de jeux vidéo,1996
16659850,Epic Mickey : jeu vidéo,Édité par Disney interactive studios,2010
16659852,Professeur Layton : jeu vidéo,Série de jeux vidéo,2007
16661082,John Madden football : jeu vidéo,Edité par Electronic Arts,1988
16666574,Onimusha : jeu vidéo,Série de jeux vidéo,2001
16666574,Onimusha : jeu vidéo,Édité par Capcom,2001
16667613,Knockout kings : jeu vidéo,Édité par Electronic arts,1998
16774712,UFO : jeux vidéo,Édité par Cenega,2003-10
17009768,MechWarrior : jeu vidéo,Série de jeux vidéo,1989
17010638,Agrar simulator : jeu vidéo,Édité par UIG Entertainment,2011
16712138,Kingdom hearts : jeu vidéo,Série de jeux vidéo,2002
16717204,Asphalt : jeu vidéo,Série de jeux vidéos,2004
16726372,Naruto. Narutimetto hīrō : jeu vidéo,Série de jeux vidéo,2003-10
16729239,Splosion man : jeu vidéo,Jeu d'action ; jeu d'aventure,2009-07
16729239,Splosion man : jeu vidéo,Édité par Microsoft,2009-07
17003387,Warcraft : jeu vidéo,Édité par Blizzard entertainment,1994
17142119,The perfect general : jeu vidéo,"Édité par Quantum Quality Productions, Ubi soft entertainment et American Laser Games",1991
16576146,Final fantasy : jeu vidéo,Édité par Square co (devenu Square Enix en 2003),1987
16576907,Compilation of Final fantasy VII : série,Édité par Square Enix,2004
17026042,Gradius : jeu vidéo,Édité par Konami,1985-05
17030612,Clash of clans : jeu vidéo,Édité par Supercell,2012-08
16611644,Commandos : jeu vidéo,Édité par Eidos interactive,1998
17149060,Zoombinis : jeu vidéo,Série de jeux vidéo,1996
17151613,Bubble ghost : jeu vidéo,Jeu d'arcade,1987
17154977,Vigilante : jeu vidéo,Jeu d'arcade ; jeu d'action,1988-03
17164555,Battle isle : jeu vidéo,Édité par Blue byte software,1991
17168684,Thunder blade : jeu vidéo,Série de jeux vidéo,1987
17000118,Skylanders superchargers racing : jeu vidéo,Jeu d'action ; jeu de pilotage,2015-09
16989860,Jei Sutāzu bikutorī bāsasu : jeu vidéo,"""J-Stars Victory Vs+"" est la version sortie en Europe, le ""+"" signifie plus de personnage",2014-03
17026551,Le crépuscule de l'arbre du monde : jeu vidéo,"Sortie en Amérique du Nord et en Europe, octobre 2015",2015-02
17028018,Just cause 3 : jeu vidéo,Sortie en Europe le mois suivant,2015-11
17028401,Tracon ! 2012 : jeu vidéo,Jeu de gestion. - Existe aussi en version multijoueur,2012-10
17033579,Sōdo āto onrain. Rosuto songū : jeu vidéo,"Jeu d'action ; jeu de rôle. - Inspiré de l'univers des bandes dessinées ""Sword art online"", créées par Reki Kawahara et abec",2015-03
17166412,June 20th : jeu vidéo,Jeu de rôle,2014-04
17089402,Dairantō Sumasshu Burazāzu for Nintendo 3DS : jeu vidéo,Édité par Nintendo,2014-09
16949619,LittleBigPlanet 3 : jeu vidéo,Jeu d'action,2014-11
17040563,My puzzles with Garfield : jeu vidéo,Première mise à disposition sur plateformes de téléchargement (Apple Store) en Amérique du Nord,2012-11
17042634,Transformers. Devastation : jeu vidéo,Édité par Activision,2015-10
16959944,"Ship simulator, maritime search and rescue. Maritime search and rescue : jeu vidéo",Première sortie en France,2014-07
16962092,Car mechanic simulator 2014 : jeu vidéo,Édité par PlayWay,2014-01
16962505,Call of Juarez. Gunslinger : jeu vidéo,Jeu d'action,2013-05
16968024,Invizimals. The resistance : jeu vidéo,"Mise à disposition sur plateforme de téléchargement (PlayStation store), mai 2015",2014-10
16969049,Lego the Hobbit : jeu vidéo,Édité par Warner Bros. interactive entertainment inc.,2014-04
16971336,Big hero. 6. Battle in the bay : jeu vidéo,Édité par GameMill entertainment,2014-10
16972345,The Lego movie videogame : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Adapté du film d'animation ""The Lego movie"" de Phil Lord et Chris Miller",2014-02
16981080,Project CARS : jeu vidéo,"Jeu de pilotage. - L'édition sortie en 2016 ""Project CARS, game of the year edition"" contient du contenu additonnel",2015-05
17075508,12$ : jeu vidéo,Édité par L. Viatgé,2013
17077133,RMBR : jeu vidéo,Édité par Brice Dubat,2014
17077465,Oases : jeu vidéo,Jeu de pilotage,2015
17078457,Wish fishing : jeu vidéo,Jeu d'aventure,2015
17081418,Army men. Sarge's heroes : jeu vidéo,Édité par 3DO,1999-09
17011090,The black gold : jeu vidéo,"Jeu de gestion. - intitulé ""Rockefeller, the black gold"" en Europe et ""Plateforme pétrolière simulator"" en France",2011
16729213,Trials HD : jeu vidéo,Édité par Microsoft,2009-08
16968355,Construction machines 2014 : jeu vidéo,Jeu de simulation,2014-03
16971001,Lego Batman. 3. Beyond Gotham : jeu vidéo,Édité par Warner bros,2014-11
16975440,Batman. Arkham origins Blackgate : jeu vidéo,"Jeu d'action ; jeu d'aventure. - Inspiré de la bande dessinée : ""Batman"" de Bob Kane et Bill Finger. - Sorti au Japon sous le titre ""Batman, Arkham begins Blackgate""",2013-10
17074842,Astraaal : jeu vidéo,Jeu d'arcade,2012
17077465,Oases : jeu vidéo,Édité par Armel Gibson,2015
17083672,Ubermariner : jeu vidéo,Édité par Félix Roman,2015
17083896,Peaceful greeting : jeu vidéo,Édité par Lucie Viatgé,2013-12
17084244,Red calls : jeu vidéo,Jeu d'aventure,2014-08
17020233,The time builders. Caveman's prophecy : jeu vidéo,Édité par Big fish games,2011
17020325,Panzer general II : jeu vidéo,"Édité par Strategic Simulations, Inc.",1997-09
17028018,Just cause 3 : jeu vidéo,Édité par Eidos interactive,2015-11
17166521,Meta mountain : jeu vidéo,Jeu de rôle,2014
17089402,Dairantō Sumasshu Burazāzu for Nintendo 3DS : jeu vidéo,Jeu d'action. - Les 2 versions Nintendo 3DS et Wii U diffèrent par leur qualité graphique et par certains modes de jeu spécifiques à chaque console,2014-09
16944998,MX vs ATV supercross : jeu vidéo,Jeu de pilotage,2014-10
16952132,Flockers : jeu vidéo,Édité par Sold out,2014-05
16957605,Cristiano Ronaldo freestyle : jeu vidéo,Jeu de simulation,2012-08
16966505,Project Spark : jeu vidéo,Jeu de réflexion ; jeu d'action,2014-03
16967952,Freedom wars : jeu vidéo,Jeu d'action ; jeu de rôle,2014-06
16634231,"MIB, Men in black : jeu vidéo","Premier épisode édité par SouthPeak interactive, ""MIB, the series. Crashdown"" et ""MIB II. Alien escape"" par Infogrames. Licence reprise par Activision en 2012",1997
17007384,Bet on soldier : jeu vidéo,Édité par Digital jesters puis Focus Home interactive,2004
16704494,Makaimura : jeu vidéo,Édité par Capcom,1985
16705163,Lunar rescue : jeu vidéo,Édité par Taito corporation,1979
17056503,Shadowgate : jeu vidéo,Édité par Mindscape puis différents éditeurs suivant les titres et les plateformes,1997
17058039,Hexen and Heretic : jeu vidéo,Série de jeux vidéo,1994
17125072,Ultimate soccer manager : jeu vidéo,Édité par Impressions software et Sierra on-line,1995
17703263,Ghostbusters : jeu vidéo,Édité par Activision puis divers éditeurs suivant les plateformes et les régions,1984
17056503,Shadowgate : jeu vidéo,Série de jeux vidéo,1997
17068541,Penumbra : jeu vidéo,Série de jeux vidéo,2007
16579884,Shinobidō : jeu vidéo,Série de jeux vidéo,2005
16579884,Shinobidō : jeu vidéo,Édité par Spike,2005
16590930,Ridge racer : jeu vidéo,Série de jeux vidéo,1993
17132133,Rockman world : jeu vidéo,Série de jeux vidéo,1991
17049369,"Die hard, Nakatomi Plaza : jeu vidéo","Jeu d'action. - Intitulé ""Die hard, piège de cristal"" en France. - Adapté du film ""Die hard"" réalisé par John McTiernan en 1988",2002-04
17165340,Carlos : jeu vidéo,Jeu d'action,1994
17058039,Hexen and Heretic : jeu vidéo,Édité par id software,1994
17059035,Eastside hockey manager : jeu vidéo,"Série de jeux vidéo. - Intitulée ""NHL Eastside hockey manager"" à partir de la version sortie en 2004 et le rachat de la franchise par Sports interactive et SEGA",2004
17127365,Heimdall : jeu vidéo,Édité par Core design limited,1991
16606483,Mass effect : jeu vidéo,Série de jeux vidéo,1997
16945835,Donkey konga : jeu vidéo,Édité par Nintendo,2003
17106787,"Anno 1503, the new world : jeu vidéo","A pour extension : ""Anno 1503, the new world, treasures, monsters & pirates""",2002-10
16690379,Zero : jeu vidéo,Édité par Nintendo,2001
17089250,Xenoblade : jeu vidéo,Série de jeux vidéo,2012
17087236,Strike : jeu vidéo,Édité par Electronic arts,1992
16692074,Carnival games : jeu vidéo,Série de jeux vidéo,2007
16703078,Inazuma irebun : jeu vidéo,Édité par Level 5 et Nintendo,2008
17128229,"Paw patrol, pups save a UFO! : jeu vidéo","Jeu éducatif. - Inspiré de la série d'animation de Nickelodeon ""Paw patrol""",2015
16729213,Trials HD : jeu vidéo,"Sortie sur support en Europe et au Japon, mai 2011",2009-08
16989442,F1 2015 : jeu vidéo,Édité par Codemasters,2015-07
17114867,Star gladiator. 2. Nightmare of Bilstein : jeu vidéo,"Intitulé ""Plasma sword, Nightmare of Bilstein"" en Amérique du Nord et en Europe",1998-03
17166244,The quite annoying league : jeu vidéo,Jeu de rôle,2012-12
17092399,Dragon ball GT. Final bout : jeu vidéo,Édité par Bandai,1997-07
16944603,WWE 2K15 : jeu vidéo,"Jeu d'action. - Inspiré des émissions de catch produites par la société ""World wrestling entertainment""",2014-10
16950007,Digimon all-star rumble : jeu vidéo,Jeu d'action,2014-11
16963008,Zombie solitaire : jeu vidéo,Jeu d'action,2013-11
16974118,Mortal kombat : jeu vidéo,Jeu d'action,2011-04
17076722,Voidscape 0 : jeu vidéo,Édité par P. Clarissou,2014
17079627,Pollinator : jeu vidéo,Jeu d'aventure,2015
17079651,Telepathy trainer 2015 : jeu vidéo,Jeu d'action,2015
17010604,Agrar simulator 2012 : jeu vidéo,Édité par Ascaron Entertainment en Europe et UIG entertainment en Amérique du Nord,2012-06
17010919,Heavyweight transport simulator 2 : jeu vidéo,Édité par Ikaron ou UIG entertainment,2012-11
17017655,Battlezone : jeu vidéo,Édité par Activision,1998-02
17017758,Dracula. 5. The blood legacy : jeu vidéo,Jeu d'aventure,2013-12
17005209,One piece. Kaizoku musō 3 : jeu vidéo,Édité par Namco Bandai games,2015-03
17005209,One piece. Kaizoku musō 3 : jeu vidéo,Jeu d'action. - Inspiré de l'univers de la bande dessinée créée par Eiichiro Oda,2015-03
17137042,Hello Kitty. La fête d'anniversaire : jeu vidéo,Édité par VTech,2012
17139966,Evasion : jeu vidéo,Édité par Global game jam,2014
17140403,Growing world : jeu vidéo,Édité par Global game jam,2014
17118347,Clueless life : jeu vidéo,Édité par Global game jam,2015
17120037,Panic four : jeu vidéo,Jeu d'arcade,2015-01
17122522,Peni stories : jeu vidéo,Jeu d'aventure,2015-01
17050557,Heavy fire. Afghanistan : jeu vidéo,"Mise à disposition en Europe sur plateforme de téléchargement (Steam), juillet 2014",2011-11
17114758,"(c-12), final resistance : jeu vidéo",Édité par Sony computer entertainment europe,2001-04
17166698,Til cows tear us apart : jeu vidéo,Jeu de rôle,2014
17036941,Shangai mahjong : jeu vidéo,Jeu de réflexion,2014-04
17040703,Bubble buster : jeu vidéo,Édité par Bigben interactive,2014-04
17040780,Spot the difference : jeu vidéo,Jeu de réflexion,2009-10
17040810,I love my pets : jeu vidéo,Jeu de simulation ; jeu d'aventure,2013-06
17094771,Mario Burazāzu : jeu vidéo,Édité par Nintendo et d'autres éditeurs suivant les versions et les plateformes,1983-07
17095038,Punch-out!! : jeu vidéo,Édité par Nintendo co.,1983
17099626,Assassin's creed rogue : jeu vidéo,Jeu d'action ; jeu d'aventure,2014-11
17099626,Assassin's creed rogue : jeu vidéo,Édité par Ubisoft entertainement,2014-11
17135333,Scouts forever : jeu vidéo,Édité par Global Game Jam,2015-01
17139961,Dreamble : jeu vidéo,Jeu d'action,2014
17050526,Truck racer : jeu vidéo,Jeu de pilotage,2013-11
17088991,No man's sky : jeu vidéo,Édité par Hello games,2016-08
17089141,Bayonetta : jeu vidéo,Jeu d'action,2009-10
17089152,Bayonetta 2 : jeu vidéo,Jeu d'action,2014-09
17089703,Sonic boom. Shattered crystal : jeu vidéo,"Édité par SEGA. - Jeu intitulé ""Sonic boom. Shattered crystal"" en Amérique du Nord et en Europe, ""Sonic boom. Le cristal brisé"" en France et ""Sonic toon, Airando adobenchā"" au Japon",2014-11
17040701,Tetraminos : jeu vidéo,Jeu d'arcade,2014-04
17042123,Viking invasion. 2. Tower defense : jeu vidéo,Jeu de stratégie,2013-02
17087174,Wagamama fashion. Girlsmode yokubari sengen! tokimeki up! : jeu vidéo,"Édité par Nintendo. - Jeu intitulé ""Wagamama fashion, girlsmode yokubari sengen! tokimeki up!"" au Japon, ""Style savvy, fashion forward"" en Amérique du Nord, ""Nintendo presents new style boutique 2, fashion forward"" en Europe, ""Nintendo présente la nouvelle maison du style 2, les reines de la mode"" en France",2015-04
17102995,Uncharted. 4. A thief's end : jeu vidéo,Jeu d'action ; jeu d'aventure,2016-05
17106188,Mafia III : jeu vidéo,Édité par 2K games,2016-10
17107298,Assassin's creed chronicles. China : jeu vidéo,Jeu d'action ; jeu d'aventure,2015-04
17124354,Da Haus in on fayaa : jeu vidéo,Jeu d'action,2015
17138274,Cat vs wild : jeu vidéo,Édité par Global game jam,2014
17138332,Colorcycler : jeu vidéo,Jeu d'arcade,2014
17166616,One of them : jeu vidéo,Jeu de rôle,2015
17166636,Saturday night symbiosis : jeu vidéo,Jeu de rôle,2014-08
17089226,Splatoon : jeu vidéo,Édité par Nintendo,2015-05
17089247,Xenoblade X : jeu vidéo,"Jeu d'action ; jeu de rôle. - Intitulé ""Xenoblade chronicles X"" en Europe et en Amérique du Nord",2015-04
17041928,Cocoto alien brick breaker : jeu vidéo,Jeu d'arcade,2012-08
17047692,WRC 5 : jeu vidéo,Jeu de pilotage,2015-10
17064973,XCOM 2 : jeu vidéo,Jeu de stratégie,2016-02
17076281,Nagenawa Akushon! Guruguru! Chibi-Robo! : jeu vidéo,Édité par Nintendo,2015-10
17083980,Pokémon. Saphir alpha,"Jeu de rôle. - Intitulé ""Pokémon. Alpha sapphire"" en Amérique du Nord et ""Pokémon. Saphir alpha"" en France",2014-11-21
17085310,"Code name S.T.E.A.M., strike team eliminating the alien menace : jeu vidéo",Jeu de stratégie,2015-03
17086543,The Daedalus encounter : jeu vidéo,Édité par Virgin interactive,1995
17086543,The Daedalus encounter : jeu vidéo,"Jeu d'aventure. - Intitulé ""Deidorasu. Episōdo 1, Nanpasen no eirian"" au Japon sur 3DO",1995
17094634,Donkey Kong Jr. : jeu vidéo,Jeu d'arcade,1982-08
17094903,Dr. Mario : jeu vidéo,Jeu d'arcade,1990-07
17095000,Far cry 4 : jeu vidéo,Édité par Ubisoft,2014-11
17099621,Assassin's creed syndicate : jeu vidéo,Jeu d'action ; jeu d'aventure,2015-10
17099621,Assassin's creed syndicate : jeu vidéo,Édité par Ubisoft entertainment,2015-10
17099940,South park. The stick of truth : jeu vidéo,Édité par Ubisoft entertainment,2014-03
17131563,Kalia is on a journey ! : jeu vidéo,Jeu d'action,2015
17026395,Bella Sara. 2. The magic of Drasilmare : jeu vidéo,Édité par The Bella Sara company LLC et Bigben interactive,2013-11
17153234,The Simpsons : jeu vidéo,Série de jeux vidéo,1991
17168732,Tora e no michi : jeu vidéo,Jeu d'action,1987-11
16615636,HAWX : jeu vidéo,Édité par Ubisoft,2009
16926391,Dark souls : jeu vidéo,Série de jeux vidéo,2011
16926653,Jojo's bizarre adventure : jeu vidéo,Édité par Capcom puis Namco Bandai à partir de 2006,1993
16952264,Singstar : jeu vidéo,Édité par Sony computer entertainment Europe,2004
17041706,"Hearthstone, heroes of Warcraft : jeu vidéo",Première mise à disposition en Amérique du Nord sur plateforme de téléchargement (site de l'éditeur),2014-03
16592981,Sa-Ga : jeu vidéo,Édité par Square (devenu Square Enix en 2003),1989
16595579,The darkness : jeu vidéo,Édité par Take-Two interactive software,2007
16596309,Rayman : jeu vidéo,Édité par Ubisoft,1995
17102474,Monopoly : jeu vidéo,Édité par Hasbro interactive,1995-09
17103603,Battlezone : jeu vidéo,Jeu d'action,2016-10
